SourceFile,FileName,ImageSize,DateTimeOriginal,ImageWidth,ImageHeight,year,month,day,time
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040896-3.jpg,1125 1500,2014:10:14 18:18:15,1125,1500,2014,10,14,18:18
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040897-3.jpg,1125 1500,2014:10:14 18:18:38,1125,1500,2014,10,14,18:18
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040898-3.jpg,1500 1125,2014:10:14 18:20:12,1500,1125,2014,10,14,18:20
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040899-3.jpg,1125 1500,2014:10:14 18:20:43,1125,1500,2014,10,14,18:20
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040900-3.jpg,1125 1500,2014:10:14 18:25:22,1125,1500,2014,10,14,18:25
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040901-3.jpg,1500 1125,2014:10:14 18:26:48,1500,1125,2014,10,14,18:26
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040902-3.jpg,1500 1125,2014:10:14 18:27:19,1500,1125,2014,10,14,18:27
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040903-3.jpg,1500 1125,2014:10:14 18:27:41,1500,1125,2014,10,14,18:27
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040904-3.jpg,1500 1125,2014:10:14 18:27:46,1500,1125,2014,10,14,18:27
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040905-3.jpg,1500 1125,2014:10:14 18:34:08,1500,1125,2014,10,14,18:34
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040906-3.jpg,1500 1125,2014:10:14 18:34:21,1500,1125,2014,10,14,18:34
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040907-3.jpg,1500 1125,2014:10:14 18:35:50,1500,1125,2014,10,14,18:35
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040908-3.jpg,1500 1125,2014:10:14 18:37:01,1500,1125,2014,10,14,18:37
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040909-3.jpg,1125 1500,2014:10:14 18:37:15,1125,1500,2014,10,14,18:37
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040910-3.jpg,1125 1500,2014:10:14 18:37:28,1125,1500,2014,10,14,18:37
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040911-3.jpg,1125 1500,2014:10:14 18:38:01,1125,1500,2014,10,14,18:38
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040912-3.jpg,1500 1125,2014:10:14 18:38:44,1500,1125,2014,10,14,18:38
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040913-3.jpg,1500 1125,2014:10:14 18:43:02,1500,1125,2014,10,14,18:43
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040914-3.jpg,1500 1125,2014:10:14 18:43:29,1500,1125,2014,10,14,18:43
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040915-3.jpg,1500 1125,2014:10:14 18:44:03,1500,1125,2014,10,14,18:44
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040916-3.jpg,1500 1125,2014:10:14 19:16:37,1500,1125,2014,10,14,19:16
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040917-3.jpg,1500 1125,2014:10:14 19:16:48,1500,1125,2014,10,14,19:16
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141014-20141014-P1040918-3.jpg,1125 1500,2014:10:14 19:16:56,1125,1500,2014,10,14,19:16
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040919-3.jpg,1125 1500,2014:10:15 15:44:12,1125,1500,2014,10,15,15:44
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040920-3.jpg,1125 1500,2014:10:15 15:44:51,1125,1500,2014,10,15,15:44
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040921-3.jpg,1500 1125,2014:10:15 15:48:38,1500,1125,2014,10,15,15:48
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040922-3.jpg,1500 1125,2014:10:15 15:48:48,1500,1125,2014,10,15,15:48
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040923-3.jpg,1125 1500,2014:10:15 15:49:01,1125,1500,2014,10,15,15:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040924-3.jpg,1125 1500,2014:10:15 15:49:50,1125,1500,2014,10,15,15:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040925-3.jpg,1500 1125,2014:10:15 15:54:28,1500,1125,2014,10,15,15:54
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040926-3.jpg,1125 1500,2014:10:15 17:34:59,1125,1500,2014,10,15,17:34
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040927-3.jpg,1500 1125,2014:10:15 18:23:38,1500,1125,2014,10,15,18:23
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040928-3.jpg,1125 1500,2014:10:15 18:23:54,1125,1500,2014,10,15,18:23
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040929-3.jpg,1125 1500,2014:10:15 18:24:43,1125,1500,2014,10,15,18:24
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040930-3.jpg,1125 1500,2014:10:15 18:25:24,1125,1500,2014,10,15,18:25
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040931-3.jpg,1125 1500,2014:10:15 18:32:42,1125,1500,2014,10,15,18:32
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040932-3.jpg,1125 1500,2014:10:15 18:33:39,1125,1500,2014,10,15,18:33
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040933-3.jpg,1125 1500,2014:10:15 18:33:58,1125,1500,2014,10,15,18:33
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040934-3.jpg,1500 1125,2014:10:15 18:34:09,1500,1125,2014,10,15,18:34
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040935-3.jpg,1125 1500,2014:10:15 18:53:05,1125,1500,2014,10,15,18:53
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040936-3.jpg,1125 1500,2014:10:15 18:54:40,1125,1500,2014,10,15,18:54
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040937-3.jpg,1125 1500,2014:10:15 18:55:53,1125,1500,2014,10,15,18:55
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040938-3.jpg,1125 1500,2014:10:15 19:00:16,1125,1500,2014,10,15,19:00
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141015-20141015-P1040939-3.jpg,1125 1500,2014:10:15 20:05:02,1125,1500,2014,10,15,20:05
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040940-3.jpg,1500 1125,2014:10:16 06:49:06,1500,1125,2014,10,16,06:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040941-3.jpg,1500 1125,2014:10:16 06:49:13,1500,1125,2014,10,16,06:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040942-3.jpg,1500 1125,2014:10:16 06:49:29,1500,1125,2014,10,16,06:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040943-3.jpg,1500 1125,2014:10:16 06:49:35,1500,1125,2014,10,16,06:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040944-3.jpg,1125 1500,2014:10:16 06:49:57,1125,1500,2014,10,16,06:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040945-3.jpg,1125 1500,2014:10:16 06:50:08,1125,1500,2014,10,16,06:50
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040946-3.jpg,1125 1500,2014:10:16 06:57:18,1125,1500,2014,10,16,06:57
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040947-3.jpg,1125 1500,2014:10:16 06:57:37,1125,1500,2014,10,16,06:57
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040948-3.jpg,1125 1500,2014:10:16 06:57:39,1125,1500,2014,10,16,06:57
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040949-3.jpg,1125 1500,2014:10:16 06:57:55,1125,1500,2014,10,16,06:57
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040950-3.jpg,1125 1500,2014:10:16 06:58:04,1125,1500,2014,10,16,06:58
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040951-3.jpg,1125 1500,2014:10:16 06:58:27,1125,1500,2014,10,16,06:58
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040952-3.jpg,1500 1125,2014:10:16 06:59:04,1500,1125,2014,10,16,06:59
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040953-3.jpg,1125 1500,2014:10:16 07:04:25,1125,1500,2014,10,16,07:04
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040954-3.jpg,1125 1500,2014:10:16 07:04:38,1125,1500,2014,10,16,07:04
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040955-3.jpg,1125 1500,2014:10:16 07:13:13,1125,1500,2014,10,16,07:13
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040956-3.jpg,1125 1500,2014:10:16 07:13:30,1125,1500,2014,10,16,07:13
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040957-3.jpg,1500 1125,2014:10:16 07:13:44,1500,1125,2014,10,16,07:13
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040958-3.jpg,1500 1125,2014:10:16 07:14:03,1500,1125,2014,10,16,07:14
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040959-3.jpg,1500 1125,2014:10:16 07:14:08,1500,1125,2014,10,16,07:14
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040960-3.jpg,1500 1125,2014:10:16 07:14:11,1500,1125,2014,10,16,07:14
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040961-3.jpg,1500 1125,2014:10:16 07:14:35,1500,1125,2014,10,16,07:14
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040962-3.jpg,1125 1500,2014:10:16 07:15:51,1125,1500,2014,10,16,07:15
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040963-3.jpg,1125 1500,2014:10:16 07:15:59,1125,1500,2014,10,16,07:15
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040964-3.jpg,1125 1500,2014:10:16 07:17:32,1125,1500,2014,10,16,07:17
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040965-3.jpg,1125 1500,2014:10:16 07:17:44,1125,1500,2014,10,16,07:17
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040966-3.jpg,1125 1500,2014:10:16 07:18:03,1125,1500,2014,10,16,07:18
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040967-3.jpg,1500 1125,2014:10:16 08:34:08,1500,1125,2014,10,16,08:34
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040968-3.jpg,1500 1125,2014:10:16 15:45:23,1500,1125,2014,10,16,15:45
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040969-3.jpg,1500 1125,2014:10:16 15:47:01,1500,1125,2014,10,16,15:47
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040970-3.jpg,1125 1500,2014:10:16 15:49:31,1125,1500,2014,10,16,15:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040971-3.jpg,1125 1500,2014:10:16 15:52:05,1125,1500,2014,10,16,15:52
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040972-3.jpg,1125 1500,2014:10:16 15:53:23,1125,1500,2014,10,16,15:53
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040973-3.jpg,1125 1500,2014:10:16 15:54:47,1125,1500,2014,10,16,15:54
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040974-3.jpg,1500 1125,2014:10:16 15:55:40,1500,1125,2014,10,16,15:55
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040975-3.jpg,1500 1125,2014:10:16 17:23:50,1500,1125,2014,10,16,17:23
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040976-3.jpg,1125 1500,2014:10:16 17:23:58,1125,1500,2014,10,16,17:23
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040977-3.jpg,1125 1500,2014:10:16 17:47:06,1125,1500,2014,10,16,17:47
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040978-3.jpg,1125 1500,2014:10:16 17:47:17,1125,1500,2014,10,16,17:47
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141016-20141016-P1040979-3.jpg,1500 1125,2014:10:16 19:59:25,1500,1125,2014,10,16,19:59
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040980-3.jpg,1125 1500,2014:10:17 17:24:18,1125,1500,2014,10,17,17:24
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040981-3.jpg,1125 1500,2014:10:17 17:24:36,1125,1500,2014,10,17,17:24
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040982-3.jpg,1125 1500,2014:10:17 17:24:56,1125,1500,2014,10,17,17:24
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040983-3.jpg,1500 1125,2014:10:17 17:25:26,1500,1125,2014,10,17,17:25
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040984-3.jpg,1125 1500,2014:10:17 17:25:45,1125,1500,2014,10,17,17:25
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040985-3.jpg,1500 1125,2014:10:17 17:26:35,1500,1125,2014,10,17,17:26
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040986-3.jpg,1500 1125,2014:10:17 17:26:48,1500,1125,2014,10,17,17:26
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040987-3.jpg,1125 1500,2014:10:17 17:27:03,1125,1500,2014,10,17,17:27
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040988-3.jpg,1500 1125,2014:10:17 17:27:23,1500,1125,2014,10,17,17:27
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040989-3.jpg,1125 1500,2014:10:17 17:28:05,1125,1500,2014,10,17,17:28
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040990-3.jpg,1125 1500,2014:10:17 17:28:54,1125,1500,2014,10,17,17:28
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040991-3.jpg,1125 1500,2014:10:17 17:29:23,1125,1500,2014,10,17,17:29
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040992-3.jpg,1125 1500,2014:10:17 18:27:15,1125,1500,2014,10,17,18:27
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040993-3.jpg,1125 1500,2014:10:17 18:27:30,1125,1500,2014,10,17,18:27
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040994-3.jpg,1125 1500,2014:10:17 18:27:52,1125,1500,2014,10,17,18:27
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141017-20141017-P1040995-3.jpg,1125 1500,2014:10:17 18:28:59,1125,1500,2014,10,17,18:28
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1040996-3.jpg,1125 1500,2014:10:18 18:23:40,1125,1500,2014,10,18,18:23
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1040997-3.jpg,1125 1500,2014:10:18 18:24:51,1125,1500,2014,10,18,18:24
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1040998-3.jpg,1125 1500,2014:10:18 18:25:59,1125,1500,2014,10,18,18:25
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1040999-3.jpg,1125 1500,2014:10:18 18:30:22,1125,1500,2014,10,18,18:30
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1050001-3.jpg,1125 1500,2014:10:18 18:31:03,1125,1500,2014,10,18,18:31
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1050002-3.jpg,1125 1500,2014:10:18 19:32:00,1125,1500,2014,10,18,19:32
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1050003-3.jpg,1500 1125,2014:10:18 19:33:44,1500,1125,2014,10,18,19:33
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1050004-3.jpg,1500 1125,2014:10:18 19:40:35,1500,1125,2014,10,18,19:40
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1050005-3.jpg,1500 1125,2014:10:18 19:41:11,1500,1125,2014,10,18,19:41
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141018-20141018-P1050006-3.jpg,1500 1125,2014:10:18 19:42:25,1500,1125,2014,10,18,19:42
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141019-20141019-P1050007-3.jpg,1500 1125,2014:10:19 05:59:45,1500,1125,2014,10,19,05:59
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141019-20141019-P1050008-3.jpg,1500 1125,2014:10:19 06:00:27,1500,1125,2014,10,19,06:00
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141019-20141019-P1050009-3.jpg,1500 1125,2014:10:19 09:27:46,1500,1125,2014,10,19,09:27
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141019-20141019-P1050010-3.jpg,1500 1125,2014:10:19 09:34:46,1500,1125,2014,10,19,09:34
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141019-20141019-P1050011-3.jpg,1500 1125,2014:10:19 09:35:05,1500,1125,2014,10,19,09:35
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141019-20141019-P1050012-3.jpg,1500 1125,2014:10:19 09:35:27,1500,1125,2014,10,19,09:35
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141019-20141019-P1050013-3.jpg,1500 1125,2014:10:19 09:36:15,1500,1125,2014,10,19,09:36
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050014-3.jpg,1125 1500,2014:10:20 06:30:38,1125,1500,2014,10,20,06:30
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050015-3.jpg,1500 1125,2014:10:20 18:39:43,1500,1125,2014,10,20,18:39
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050016-3.jpg,1500 1125,2014:10:20 18:39:54,1500,1125,2014,10,20,18:39
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050017-3.jpg,1125 1500,2014:10:20 18:40:49,1125,1500,2014,10,20,18:40
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050018-3.jpg,1125 1500,2014:10:20 18:41:00,1125,1500,2014,10,20,18:41
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050019-3.jpg,1500 1125,2014:10:20 18:42:16,1500,1125,2014,10,20,18:42
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050020-3.jpg,1125 1500,2014:10:20 18:43:37,1125,1500,2014,10,20,18:43
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050021-3.jpg,1500 1125,2014:10:20 18:44:59,1500,1125,2014,10,20,18:44
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050022-3.jpg,1500 1125,2014:10:20 18:45:27,1500,1125,2014,10,20,18:45
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050023-3.jpg,1125 1500,2014:10:20 18:45:47,1125,1500,2014,10,20,18:45
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050024-3.jpg,1125 1500,2014:10:20 18:46:12,1125,1500,2014,10,20,18:46
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050025-3.jpg,1125 1500,2014:10:20 18:46:50,1125,1500,2014,10,20,18:46
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050026-3.jpg,1125 1500,2014:10:20 18:47:33,1125,1500,2014,10,20,18:47
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050027-3.jpg,1125 1500,2014:10:20 18:48:04,1125,1500,2014,10,20,18:48
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050028-3.jpg,1500 1125,2014:10:20 18:49:07,1500,1125,2014,10,20,18:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050029-3.jpg,1500 1125,2014:10:20 18:49:38,1500,1125,2014,10,20,18:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050030-3.jpg,1500 1125,2014:10:20 18:50:32,1500,1125,2014,10,20,18:50
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050031-3.jpg,1500 1125,2014:10:20 18:51:03,1500,1125,2014,10,20,18:51
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050032-3.jpg,1125 1500,2014:10:20 18:51:28,1125,1500,2014,10,20,18:51
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050033-3.jpg,1125 1500,2014:10:20 18:52:13,1125,1500,2014,10,20,18:52
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050034-3.jpg,1500 1125,2014:10:20 20:22:51,1500,1125,2014,10,20,20:22
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050035-3.jpg,1500 1125,2014:10:20 20:23:47,1500,1125,2014,10,20,20:23
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050036-3.jpg,1500 1125,2014:10:20 20:23:57,1500,1125,2014,10,20,20:23
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050037-3.jpg,1125 1500,2014:10:20 20:24:36,1125,1500,2014,10,20,20:24
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141020-20141020-P1050038-3.jpg,1125 1500,2014:10:20 20:25:06,1125,1500,2014,10,20,20:25
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050039-3.jpg,1500 1125,2014:10:21 14:48:37,1500,1125,2014,10,21,14:48
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050040-3.jpg,1500 1125,2014:10:21 14:48:56,1500,1125,2014,10,21,14:48
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050041-3.jpg,1500 1125,2014:10:21 14:49:28,1500,1125,2014,10,21,14:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050042-3.jpg,1500 1125,2014:10:21 14:49:59,1500,1125,2014,10,21,14:49
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050043-3.jpg,1500 1125,2014:10:21 14:50:23,1500,1125,2014,10,21,14:50
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050044-3.jpg,1500 1125,2014:10:21 14:50:29,1500,1125,2014,10,21,14:50
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050045-3.jpg,1500 1125,2014:10:21 14:51:34,1500,1125,2014,10,21,14:51
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050046-3.jpg,1500 1125,2014:10:21 14:51:43,1500,1125,2014,10,21,14:51
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050047-3.jpg,1500 1125,2014:10:21 14:52:12,1500,1125,2014,10,21,14:52
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050048-3.jpg,1500 1125,2014:10:21 14:52:28,1500,1125,2014,10,21,14:52
temp/current_image.jpg,photos/Malde_Images/SDI_Haiti_Trial-2/20141021-20141021-P1050049-3.jpg,1500 1125,2014:10:21 14:52:47,1500,1125,2014,10,21,14:52
